Momentum_MeV/c	Charge_pC	ChargeDen_pC/MeV/c	acepAngle_mrad	NrmMmt_MeV/c/T	gap Mmt_MeV/c
1.02197200e+02	3.61760435e-03	1.84224086e-02	8.33909328e+00	5.09711720e+02	0.00000000e+00
1.02393570e+02	3.55408435e-03	1.80989372e-02	8.33924346e+00	5.10691120e+02	0.00000000e+00
1.02589939e+02	3.49971823e-03	1.78220814e-02	8.33939634e+00	5.11670521e+02	0.00000000e+00
1.02786309e+02	3.28941133e-03	1.67511075e-02	8.33955093e+00	5.12649921e+02	0.00000000e+00
1.02982679e+02	3.46427933e-03	1.76416112e-02	8.33970621e+00	5.13629321e+02	0.00000000e+00
1.03179049e+02	3.54490644e-03	1.80521994e-02	8.33986116e+00	5.14608722e+02	0.00000000e+00
1.03375419e+02	3.65276345e-03	1.86014540e-02	8.34001481e+00	5.15588122e+02	0.00000000e+00
1.03571788e+02	3.63338874e-03	1.85027895e-02	8.34016620e+00	5.16567523e+02	0.00000000e+00
1.03768158e+02	3.82079721e-03	1.94571547e-02	8.34031440e+00	5.17546923e+02	0.00000000e+00
1.03964528e+02	3.99760647e-03	2.03575441e-02	8.34045851e+00	5.18526324e+02	0.00000000e+00
1.04160898e+02	3.73684187e-03	1.90296177e-02	8.34059765e+00	5.19505724e+02	0.00000000e+00
1.04357267e+02	3.61352641e-03	1.84016419e-02	8.34073114e+00	5.20485124e+02	0.00000000e+00
1.04553637e+02	3.66510357e-03	1.86642952e-02	8.34085954e+00	5.21464525e+02	0.00000000e+00
1.04750007e+02	3.57328500e-03	1.81967153e-02	8.34098377e+00	5.22443925e+02	0.00000000e+00
1.04946377e+02	3.52457637e-03	1.79486698e-02	8.34110464e+00	5.23423326e+02	0.00000000e+00
1.05142747e+02	3.70298315e-03	1.88571944e-02	8.34122301e+00	5.24402726e+02	0.00000000e+00
1.05339116e+02	3.58819491e-03	1.82726430e-02	8.34133967e+00	5.25382126e+02	0.00000000e+00
1.05535486e+02	3.12987440e-03	1.59386764e-02	8.34145538e+00	5.26361527e+02	0.00000000e+00
1.05731856e+02	3.11223292e-03	1.58488383e-02	8.34157087e+00	5.27340927e+02	0.00000000e+00
1.05928226e+02	3.49159356e-03	1.77807071e-02	8.34168689e+00	5.28320328e+02	0.00000000e+00
1.06124595e+02	3.65246264e-03	1.85999221e-02	8.34180414e+00	5.29299728e+02	0.00000000e+00
1.06320965e+02	3.88682043e-03	1.97933735e-02	8.34192323e+00	5.30279128e+02	0.00000000e+00
1.06517335e+02	3.70960515e-03	1.88909166e-02	8.34204296e+00	5.31258529e+02	0.00000000e+00
1.06713705e+02	3.68767211e-03	1.87792240e-02	8.34216275e+00	5.32237929e+02	0.00000000e+00
1.06910075e+02	3.54236131e-03	1.80392384e-02	8.34228258e+00	5.33217330e+02	0.00000000e+00
1.07106444e+02	3.38537676e-03	1.72398051e-02	8.34240246e+00	5.34196730e+02	0.00000000e+00
1.07302814e+02	3.63298363e-03	1.85007266e-02	8.34252235e+00	5.35176130e+02	0.00000000e+00
1.07499184e+02	3.82842090e-03	1.94959778e-02	8.34264226e+00	5.36155531e+02	0.00000000e+00
1.07695554e+02	3.56853982e-03	1.81725508e-02	8.34276216e+00	5.37134931e+02	0.00000000e+00
1.07891923e+02	3.27807164e-03	1.66933609e-02	8.34288205e+00	5.38114332e+02	0.00000000e+00
1.08088293e+02	3.45268847e-03	1.75825855e-02	8.34300192e+00	5.39093732e+02	0.00000000e+00
1.08284663e+02	3.24979904e-03	1.65493846e-02	8.34312175e+00	5.40073132e+02	0.00000000e+00
1.08481033e+02	3.52295265e-03	1.79404011e-02	8.34324156e+00	5.41052533e+02	0.00000000e+00
1.08677403e+02	3.53582303e-03	1.80059427e-02	8.34336135e+00	5.42031933e+02	0.00000000e+00
1.08873772e+02	3.39974399e-03	1.73129693e-02	8.34348115e+00	5.43011334e+02	0.00000000e+00
1.09070142e+02	3.33865735e-03	1.70018896e-02	8.34360096e+00	5.43990734e+02	0.00000000e+00
1.09266512e+02	3.45769430e-03	1.76080773e-02	8.34372079e+00	5.44970134e+02	0.00000000e+00
1.09462882e+02	3.76438794e-03	1.91698942e-02	8.34384065e+00	5.45949535e+02	0.00000000e+00
1.09659252e+02	3.90559384e-03	1.98889759e-02	8.34396055e+00	5.46928935e+02	0.00000000e+00
1.09855621e+02	3.53605833e-03	1.80071409e-02	8.34408050e+00	5.47908336e+02	0.00000000e+00
1.10051991e+02	2.95983325e-03	1.50727532e-02	8.34420050e+00	5.48887736e+02	0.00000000e+00
1.10248361e+02	3.52013147e-03	1.79260345e-02	8.34432056e+00	5.49867136e+02	0.00000000e+00
1.10444731e+02	3.59149200e-03	1.82894332e-02	8.34444191e+00	5.50846537e+02	0.00000000e+00
1.10641100e+02	3.38806120e-03	1.72534754e-02	8.34456571e+00	5.51825937e+02	0.00000000e+00
1.10837470e+02	3.62627731e-03	1.84665751e-02	8.34469104e+00	5.52805338e+02	0.00000000e+00
1.11033840e+02	3.53517337e-03	1.80026343e-02	8.34481681e+00	5.53784738e+02	0.00000000e+00
1.11230210e+02	3.41359192e-03	1.73834890e-02	8.34494201e+00	5.54764139e+02	0.00000000e+00
1.11426580e+02	3.42316320e-03	1.74322300e-02	8.34506560e+00	5.55743539e+02	0.00000000e+00
1.11622949e+02	3.56427177e-03	1.81508160e-02	8.34518671e+00	5.56722939e+02	0.00000000e+00
1.11819319e+02	3.52033933e-03	1.79270930e-02	8.34530421e+00	5.57702340e+02	0.00000000e+00
1.12015689e+02	3.14931374e-03	1.60376699e-02	8.34541741e+00	5.58681740e+02	0.00000000e+00
1.12212059e+02	3.22572726e-03	1.64268007e-02	8.34552521e+00	5.59661141e+02	0.00000000e+00
1.12408428e+02	3.27552772e-03	1.66804062e-02	8.34562682e+00	5.60640541e+02	0.00000000e+00
1.12604798e+02	3.30076755e-03	1.68089384e-02	8.34572170e+00	5.61619941e+02	0.00000000e+00
1.12801168e+02	3.29186525e-03	1.67636040e-02	8.34581157e+00	5.62599342e+02	0.00000000e+00
1.12997538e+02	3.40628619e-03	1.73462850e-02	8.34589780e+00	5.63578742e+02	0.00000000e+00
1.13193908e+02	3.40148417e-03	1.73218310e-02	8.34598207e+00	5.64558143e+02	0.00000000e+00
1.13390277e+02	3.59529796e-03	1.83088148e-02	8.34606576e+00	5.65537543e+02	0.00000000e+00
1.13586647e+02	3.62144259e-03	1.84419546e-02	8.34615033e+00	5.66516943e+02	0.00000000e+00
1.13783017e+02	3.65275586e-03	1.86014153e-02	8.34623731e+00	5.67496344e+02	0.00000000e+00
1.13979387e+02	3.55739588e-03	1.81158010e-02	8.34632798e+00	5.68475744e+02	0.00000000e+00
1.14175756e+02	3.55561474e-03	1.81067306e-02	8.34642384e+00	5.69455145e+02	0.00000000e+00
1.14372126e+02	3.36942755e-03	1.71585848e-02	8.34652656e+00	5.70434545e+02	0.00000000e+00
1.14568496e+02	3.45866717e-03	1.76130316e-02	8.34663787e+00	5.71413945e+02	0.00000000e+00
1.14764866e+02	3.37783615e-03	1.72014050e-02	8.34675672e+00	5.72393346e+02	0.00000000e+00
1.14961236e+02	3.38420138e-03	1.72338196e-02	8.34688067e+00	5.73372746e+02	0.00000000e+00
1.15157605e+02	3.41417924e-03	1.73864798e-02	8.34700793e+00	5.74352147e+02	0.00000000e+00
1.15353975e+02	3.32739017e-03	1.69445123e-02	8.34713635e+00	5.75331547e+02	0.00000000e+00
1.15550345e+02	3.31131939e-03	1.68626729e-02	8.34726400e+00	5.76310947e+02	0.00000000e+00
1.15746715e+02	3.42546214e-03	1.74439372e-02	8.34738885e+00	5.77290348e+02	0.00000000e+00
1.15943085e+02	3.44588295e-03	1.75479289e-02	8.34750918e+00	5.78269748e+02	0.00000000e+00
1.16139454e+02	3.33754661e-03	1.69962333e-02	8.34762293e+00	5.79249149e+02	0.00000000e+00
1.16335824e+02	3.46354194e-03	1.76378561e-02	8.34772866e+00	5.80228549e+02	0.00000000e+00
1.16532194e+02	3.42229072e-03	1.74277870e-02	8.34782828e+00	5.81207949e+02	0.00000000e+00
1.16728564e+02	3.50949053e-03	1.78718462e-02	8.34792352e+00	5.82187350e+02	0.00000000e+00
1.16924933e+02	3.41682063e-03	1.73999309e-02	8.34801534e+00	5.83166750e+02	0.00000000e+00
1.17121303e+02	3.31153755e-03	1.68637839e-02	8.34810455e+00	5.84146151e+02	0.00000000e+00
1.17317673e+02	3.17849877e-03	1.61862928e-02	8.34819186e+00	5.85125551e+02	0.00000000e+00
1.17514043e+02	3.45551715e-03	1.75969904e-02	8.34827804e+00	5.86104951e+02	0.00000000e+00
1.17710413e+02	3.33969859e-03	1.70071921e-02	8.34836384e+00	5.87084352e+02	0.00000000e+00
1.17906782e+02	3.23631413e-03	1.64807136e-02	8.34844994e+00	5.88063752e+02	0.00000000e+00
1.18103152e+02	3.11656816e-03	1.58709152e-02	8.34853711e+00	5.89043153e+02	0.00000000e+00
1.18299522e+02	3.31270692e-03	1.68697388e-02	8.34862595e+00	5.90022553e+02	0.00000000e+00
1.18495892e+02	3.44013363e-03	1.75186508e-02	8.34871584e+00	5.91001954e+02	0.00000000e+00
1.18692261e+02	3.35018231e-03	1.70605797e-02	8.34880580e+00	5.91981354e+02	0.00000000e+00
1.18888631e+02	3.27902940e-03	1.66982383e-02	8.34889582e+00	5.92960754e+02	0.00000000e+00
1.19085001e+02	3.14985102e-03	1.60404060e-02	8.34898586e+00	5.93940155e+02	0.00000000e+00
1.19281371e+02	3.06939037e-03	1.56306655e-02	8.34907593e+00	5.94919555e+02	0.00000000e+00
1.19477741e+02	2.90014890e-03	1.47688147e-02	8.34916600e+00	5.95898956e+02	0.00000000e+00
1.19674110e+02	3.15570864e-03	1.60702355e-02	8.34925608e+00	5.96878356e+02	0.00000000e+00
1.19870480e+02	3.31664647e-03	1.68898007e-02	8.34934614e+00	5.97857756e+02	0.00000000e+00
1.20066850e+02	3.18383256e-03	1.62134547e-02	8.34943619e+00	5.98837157e+02	0.00000000e+00
1.20263220e+02	3.32938129e-03	1.69546519e-02	8.34952621e+00	5.99816557e+02	0.00000000e+00
1.20459589e+02	3.15447626e-03	1.60639597e-02	8.34961620e+00	6.00795958e+02	0.00000000e+00
1.20655959e+02	3.11261065e-03	1.58507619e-02	8.34970618e+00	6.01775358e+02	0.00000000e+00
1.20852329e+02	3.01431072e-03	1.53501761e-02	8.34979615e+00	6.02754758e+02	0.00000000e+00
1.21048699e+02	3.10000366e-03	1.57865617e-02	8.34988614e+00	6.03734159e+02	0.00000000e+00
1.21245069e+02	3.14207589e-03	1.60008117e-02	8.34997613e+00	6.04713559e+02	0.00000000e+00
1.21441438e+02	3.22753216e-03	1.64359920e-02	8.35006615e+00	6.05692960e+02	0.00000000e+00
1.21637808e+02	3.16632869e-03	1.61243175e-02	8.35015620e+00	6.06672360e+02	0.00000000e+00
1.21834178e+02	3.06288995e-03	1.55975625e-02	8.35024629e+00	6.07651760e+02	0.00000000e+00
1.22030548e+02	3.11383542e-03	1.58569990e-02	8.35033642e+00	6.08631161e+02	0.00000000e+00
1.22226918e+02	3.06788428e-03	1.56229959e-02	8.35042661e+00	6.09610561e+02	0.00000000e+00
1.22423287e+02	2.96386486e-03	1.50932839e-02	8.35051754e+00	6.10589962e+02	0.00000000e+00
1.22619657e+02	2.71340116e-03	1.38178142e-02	8.35061108e+00	6.11569362e+02	0.00000000e+00
1.22816027e+02	2.96948575e-03	1.51219079e-02	8.35070648e+00	6.12548762e+02	0.00000000e+00
1.23012397e+02	3.01340125e-03	1.53455446e-02	8.35080265e+00	6.13528163e+02	0.00000000e+00
1.23208766e+02	2.92867872e-03	1.49141008e-02	8.35089850e+00	6.14507563e+02	0.00000000e+00
1.23405136e+02	3.11134364e-03	1.58443098e-02	8.35099300e+00	6.15486964e+02	0.00000000e+00
1.23601506e+02	3.12480934e-03	1.59128829e-02	8.35108509e+00	6.16466364e+02	0.00000000e+00
1.23797876e+02	3.21389010e-03	1.63665207e-02	8.35117379e+00	6.17445764e+02	0.00000000e+00
1.23994246e+02	3.22700426e-03	1.64333037e-02	8.35125808e+00	6.18425165e+02	0.00000000e+00
1.24190615e+02	3.12463332e-03	1.59119866e-02	8.35133703e+00	6.19404565e+02	0.00000000e+00
1.24386985e+02	3.21021515e-03	1.63478063e-02	8.35140975e+00	6.20383966e+02	0.00000000e+00
1.24583355e+02	3.06404596e-03	1.56034495e-02	8.35147599e+00	6.21363366e+02	0.00000000e+00
1.24779725e+02	2.98058546e-03	1.51784325e-02	8.35153705e+00	6.22342766e+02	0.00000000e+00
1.24976094e+02	3.06931663e-03	1.56302900e-02	8.35159441e+00	6.23322167e+02	0.00000000e+00
1.25172464e+02	3.10134244e-03	1.57933793e-02	8.35164950e+00	6.24301567e+02	0.00000000e+00
1.25368834e+02	3.06029736e-03	1.55843600e-02	8.35170369e+00	6.25280968e+02	0.00000000e+00
1.25565204e+02	2.81323744e-03	1.43262238e-02	8.35175836e+00	6.26260368e+02	0.00000000e+00
1.25761574e+02	2.93914101e-03	1.49673793e-02	8.35181485e+00	6.27239769e+02	0.00000000e+00
1.25957943e+02	3.02596795e-03	1.54095398e-02	8.35187448e+00	6.28219169e+02	0.00000000e+00
1.26154313e+02	2.96602412e-03	1.51042798e-02	8.35193859e+00	6.29198569e+02	0.00000000e+00
1.26350683e+02	2.87056197e-03	1.46181452e-02	8.35200856e+00	6.30177970e+02	0.00000000e+00
1.26547053e+02	2.94909841e-03	1.50180868e-02	8.35208735e+00	6.31157370e+02	0.00000000e+00
1.26743422e+02	3.06383902e-03	1.56023956e-02	8.35217438e+00	6.32136771e+02	0.00000000e+00
1.26939792e+02	3.01350631e-03	1.53460797e-02	8.35226749e+00	6.33116171e+02	0.00000000e+00
1.27136162e+02	3.04950241e-03	1.55293874e-02	8.35236454e+00	6.34095571e+02	0.00000000e+00
1.27332532e+02	3.15982169e-03	1.60911810e-02	8.35246341e+00	6.35074972e+02	0.00000000e+00
1.27528902e+02	2.77976265e-03	1.41557557e-02	8.35256198e+00	6.36054372e+02	0.00000000e+00
1.27725271e+02	2.97874596e-03	1.51690649e-02	8.35265819e+00	6.37033773e+02	0.00000000e+00
1.27921641e+02	3.05119967e-03	1.55380306e-02	8.35275003e+00	6.38013173e+02	0.00000000e+00
1.28118011e+02	2.70878484e-03	1.37943059e-02	8.35283554e+00	6.38992573e+02	0.00000000e+00
1.28314381e+02	2.80431875e-03	1.42808060e-02	8.35291291e+00	6.39971974e+02	0.00000000e+00
1.28510751e+02	2.62199118e-03	1.33523150e-02	8.35298321e+00	6.40951374e+02	0.00000000e+00
1.28707120e+02	2.96326663e-03	1.50902374e-02	8.35304921e+00	6.41930775e+02	0.00000000e+00
1.28903490e+02	3.04753976e-03	1.55193928e-02	8.35311179e+00	6.42910175e+02	0.00000000e+00
1.29099860e+02	2.74241957e-03	1.39655886e-02	8.35317170e+00	6.43889575e+02	0.00000000e+00
1.29296230e+02	2.60827996e-03	1.32824916e-02	8.35322966e+00	6.44868976e+02	0.00000000e+00
1.29492599e+02	2.69967079e-03	1.37478932e-02	8.35328635e+00	6.45848376e+02	0.00000000e+00
1.29688969e+02	3.03678396e-03	1.54646196e-02	8.35334252e+00	6.46827777e+02	0.00000000e+00
1.29885339e+02	3.03783491e-03	1.54699715e-02	8.35339883e+00	6.47807177e+02	0.00000000e+00
1.30081709e+02	2.75779509e-03	1.40438874e-02	8.35345594e+00	6.48786577e+02	0.00000000e+00
1.30278079e+02	2.62770744e-03	1.33814247e-02	8.35351446e+00	6.49765978e+02	0.00000000e+00
1.30474448e+02	2.74683092e-03	1.39880530e-02	8.35357434e+00	6.50745378e+02	0.00000000e+00
1.30670818e+02	2.54341849e-03	1.29521888e-02	8.35363438e+00	6.51724779e+02	0.00000000e+00
1.30867188e+02	2.79659189e-03	1.42414575e-02	8.35369447e+00	6.52704179e+02	0.00000000e+00
1.31063558e+02	2.92401793e-03	1.48903661e-02	8.35375458e+00	6.53683579e+02	0.00000000e+00
1.31259927e+02	2.82037117e-03	1.43625519e-02	8.35381471e+00	6.54662980e+02	0.00000000e+00
1.31456297e+02	3.07513913e-03	1.56599407e-02	8.35387485e+00	6.55642380e+02	0.00000000e+00
1.31652667e+02	2.68009616e-03	1.36482108e-02	8.35393497e+00	6.56621781e+02	0.00000000e+00
1.31849037e+02	2.86318612e-03	1.45805842e-02	8.35399509e+00	6.57601181e+02	0.00000000e+00
1.32045407e+02	2.74347506e-03	1.39709636e-02	8.35405517e+00	6.58580582e+02	0.00000000e+00
1.32241776e+02	2.59917289e-03	1.32361144e-02	8.35411522e+00	6.59559982e+02	0.00000000e+00
1.32438146e+02	2.75483720e-03	1.40288245e-02	8.35417483e+00	6.60539382e+02	0.00000000e+00
1.32634516e+02	2.82369999e-03	1.43795037e-02	8.35423280e+00	6.61518783e+02	0.00000000e+00
1.32830886e+02	2.81638167e-03	1.43422356e-02	8.35428945e+00	6.62498183e+02	0.00000000e+00
1.33027255e+02	2.79523069e-03	1.42345256e-02	8.35434558e+00	6.63477584e+02	0.00000000e+00
1.33223625e+02	2.95450318e-03	1.50456102e-02	8.35440186e+00	6.64456984e+02	0.00000000e+00
1.33419995e+02	2.59595969e-03	1.32197514e-02	8.35445895e+00	6.65436384e+02	0.00000000e+00
1.33616365e+02	2.53608288e-03	1.29148327e-02	8.35451757e+00	6.66415785e+02	0.00000000e+00
1.33812735e+02	2.54345803e-03	1.29523902e-02	8.35457844e+00	6.67395185e+02	0.00000000e+00
1.34009104e+02	2.63115944e-03	1.33990038e-02	8.35464214e+00	6.68374586e+02	0.00000000e+00
1.34205474e+02	2.85696367e-03	1.45488967e-02	8.35470928e+00	6.69353986e+02	0.00000000e+00
1.34401844e+02	2.78766781e-03	1.41960122e-02	8.35478110e+00	6.70333386e+02	0.00000000e+00
1.34598214e+02	2.86090556e-03	1.45689706e-02	8.35486152e+00	6.71312787e+02	0.00000000e+00
1.34794584e+02	2.95461810e-03	1.50461954e-02	8.35494959e+00	6.72292187e+02	0.00000000e+00
1.34990953e+02	2.74805686e-03	1.39942961e-02	8.35504331e+00	6.73271588e+02	0.00000000e+00
1.35187323e+02	2.86027953e-03	1.45657825e-02	8.35514076e+00	6.74250988e+02	0.00000000e+00
1.35383693e+02	2.86660240e-03	1.45979813e-02	8.35523969e+00	6.75230388e+02	0.00000000e+00
1.35580063e+02	2.67546107e-03	1.36246069e-02	8.35533800e+00	6.76209789e+02	0.00000000e+00
1.35776432e+02	2.56108995e-03	1.30421796e-02	8.35543383e+00	6.77189189e+02	0.00000000e+00
1.35972802e+02	2.72629234e-03	1.38834617e-02	8.35552485e+00	6.78168590e+02	0.00000000e+00
1.36169172e+02	2.53089987e-03	1.28884386e-02	8.35560924e+00	6.79147990e+02	0.00000000e+00
1.36365542e+02	2.64727196e-03	1.34810557e-02	8.35568576e+00	6.80127390e+02	0.00000000e+00
1.36561912e+02	2.84642947e-03	1.44952520e-02	8.35575769e+00	6.81106791e+02	0.00000000e+00
1.36758281e+02	2.65039883e-03	1.34969791e-02	8.35582815e+00	6.82086191e+02	0.00000000e+00
1.36954651e+02	2.67984469e-03	1.36469302e-02	8.35589678e+00	6.83065592e+02	0.00000000e+00
1.37151021e+02	2.75581178e-03	1.40337875e-02	8.35596313e+00	6.84044992e+02	0.00000000e+00
1.37347391e+02	2.67191130e-03	1.36065299e-02	8.35602649e+00	6.85024392e+02	0.00000000e+00
1.37543760e+02	2.77991699e-03	1.41565417e-02	8.35608672e+00	6.86003793e+02	0.00000000e+00
1.37740130e+02	3.17752886e-03	1.61813536e-02	8.35614337e+00	6.86983193e+02	0.00000000e+00
1.37936500e+02	2.90904678e-03	1.48141265e-02	8.35619567e+00	6.87962594e+02	0.00000000e+00
1.38132870e+02	2.62269558e-03	1.33559021e-02	8.35624369e+00	6.88941994e+02	0.00000000e+00
1.38329240e+02	2.73559502e-03	1.39308350e-02	8.35628681e+00	6.89921394e+02	0.00000000e+00
1.38525609e+02	2.74472810e-03	1.39773446e-02	8.35632442e+00	6.90900795e+02	0.00000000e+00
1.38721979e+02	2.83268659e-03	1.44252673e-02	8.35635742e+00	6.91880195e+02	0.00000000e+00
1.38918349e+02	3.09053499e-03	1.57383431e-02	8.35638651e+00	6.92859596e+02	0.00000000e+00
1.39114719e+02	2.76793068e-03	1.40955022e-02	8.35641325e+00	6.93838996e+02	0.00000000e+00
1.39311088e+02	2.61949121e-03	1.33395841e-02	8.35643866e+00	6.94818397e+02	0.00000000e+00
1.39507458e+02	2.72612983e-03	1.38826341e-02	8.35646394e+00	6.95797797e+02	0.00000000e+00
1.39703828e+02	2.44406457e-03	1.24462356e-02	8.35649013e+00	6.96777197e+02	0.00000000e+00
1.39900198e+02	2.47260881e-03	1.25915953e-02	8.35651854e+00	6.97756598e+02	0.00000000e+00
1.40096568e+02	2.42744205e-03	1.23615866e-02	8.35655007e+00	6.98735998e+02	0.00000000e+00
1.40292937e+02	2.57701648e-03	1.31232843e-02	8.35658589e+00	6.99715399e+02	0.00000000e+00
1.40489307e+02	2.53107169e-03	1.28893136e-02	8.35662775e+00	7.00694799e+02	0.00000000e+00
1.40685677e+02	2.63495258e-03	1.34183201e-02	8.35667610e+00	7.01674199e+02	0.00000000e+00
1.40882047e+02	2.42309835e-03	1.23394666e-02	8.35673093e+00	7.02653600e+02	0.00000000e+00
1.41078417e+02	2.31245276e-03	1.17760113e-02	8.35679013e+00	7.03633000e+02	0.00000000e+00
1.41274786e+02	2.32478395e-03	1.18388071e-02	8.35685307e+00	7.04612401e+02	0.00000000e+00
1.41471156e+02	2.37441783e-03	1.20915643e-02	8.35691834e+00	7.05591801e+02	0.00000000e+00
1.41667526e+02	2.13813736e-03	1.08883217e-02	8.35698485e+00	7.06571201e+02	0.00000000e+00
1.41863896e+02	2.18572426e-03	1.11306548e-02	8.35705142e+00	7.07550602e+02	0.00000000e+00
1.42060265e+02	2.11927135e-03	1.07922479e-02	8.35711705e+00	7.08530002e+02	0.00000000e+00
1.42256635e+02	2.30788804e-03	1.17527658e-02	8.35718031e+00	7.09509403e+02	0.00000000e+00
1.42453005e+02	2.64396518e-03	1.34642162e-02	8.35724112e+00	7.10488803e+02	0.00000000e+00
1.42649375e+02	2.48865158e-03	1.26732920e-02	8.35730127e+00	7.11468203e+02	0.00000000e+00
1.42845745e+02	2.47543716e-03	1.26059984e-02	8.35736140e+00	7.12447604e+02	0.00000000e+00
1.43042114e+02	2.36410753e-03	1.20390597e-02	8.35742150e+00	7.13427004e+02	0.00000000e+00
1.43238484e+02	2.49977970e-03	1.27299612e-02	8.35748160e+00	7.14406405e+02	0.00000000e+00
1.43434854e+02	2.29137224e-03	1.16686601e-02	8.35754169e+00	7.15385805e+02	0.00000000e+00
1.43631224e+02	2.22152651e-03	1.13129754e-02	8.35760180e+00	7.16365205e+02	0.00000000e+00
1.43827593e+02	2.12405301e-03	1.08165982e-02	8.35766193e+00	7.17344606e+02	0.00000000e+00
1.44023963e+02	2.07086020e-03	1.05457173e-02	8.35772209e+00	7.18324006e+02	0.00000000e+00
1.44220333e+02	1.95724583e-03	9.96714371e-03	8.35778228e+00	7.19303407e+02	0.00000000e+00
1.44416703e+02	2.22744561e-03	1.13431181e-02	8.35784289e+00	7.20282807e+02	0.00000000e+00
1.44613073e+02	2.44372958e-03	1.24445297e-02	8.35790579e+00	7.21262207e+02	0.00000000e+00
1.44809442e+02	2.32404883e-03	1.18350635e-02	8.35797134e+00	7.22241608e+02	0.00000000e+00
1.45005812e+02	2.25401026e-03	1.14783967e-02	8.35803807e+00	7.23221008e+02	0.00000000e+00
1.45202182e+02	2.21364585e-03	1.12728437e-02	8.35810484e+00	7.24200409e+02	0.00000000e+00
1.45398552e+02	2.43218418e-03	1.23857355e-02	8.35817056e+00	7.25179809e+02	0.00000000e+00
1.45594922e+02	2.18017049e-03	1.11023726e-02	8.35823380e+00	7.26159209e+02	0.00000000e+00
1.45791291e+02	2.29465204e-03	1.16853623e-02	8.35829383e+00	7.27138610e+02	0.00000000e+00
1.45987661e+02	2.29330501e-03	1.16785027e-02	8.35834907e+00	7.28118010e+02	0.00000000e+00
1.46184031e+02	2.37215137e-03	1.20800225e-02	8.35839895e+00	7.29097411e+02	0.00000000e+00
1.46380401e+02	2.44710381e-03	1.24617128e-02	8.35844212e+00	7.30076811e+02	0.00000000e+00
1.46576770e+02	2.61812382e-03	1.33326207e-02	8.35847906e+00	7.31056212e+02	0.00000000e+00
1.46773140e+02	2.75877930e-03	1.40488994e-02	8.35851136e+00	7.32035612e+02	0.00000000e+00
1.46969510e+02	2.84373382e-03	1.44815246e-02	8.35854001e+00	7.33015012e+02	0.00000000e+00
1.47165880e+02	3.12518727e-03	1.59148075e-02	8.35856654e+00	7.33994413e+02	0.00000000e+00
1.47362250e+02	2.75008890e-03	1.40046441e-02	8.35859182e+00	7.34973813e+02	0.00000000e+00
1.47558619e+02	2.74725487e-03	1.39902120e-02	8.35861714e+00	7.35953214e+02	0.00000000e+00
1.47754989e+02	2.64932424e-03	1.34915068e-02	8.35864370e+00	7.36932614e+02	0.00000000e+00
1.47951359e+02	2.59254274e-03	1.32023508e-02	8.35867248e+00	7.37912014e+02	0.00000000e+00
1.48147729e+02	2.37729229e-03	1.21062023e-02	8.35870460e+00	7.38891415e+02	0.00000000e+00
1.48344098e+02	2.36491735e-03	1.20431837e-02	8.35874153e+00	7.39870815e+02	0.00000000e+00
1.48540468e+02	2.61492905e-03	1.33163516e-02	8.35878545e+00	7.40850216e+02	0.00000000e+00
1.48736838e+02	2.57016028e-03	1.30883696e-02	8.35884000e+00	7.41829616e+02	0.00000000e+00
1.48933208e+02	2.43836708e-03	1.24172215e-02	8.35890144e+00	7.42809016e+02	0.00000000e+00
1.49129578e+02	2.54766334e-03	1.29738055e-02	8.35896821e+00	7.43788417e+02	0.00000000e+00
1.49325947e+02	2.77724568e-03	1.41429382e-02	8.35903775e+00	7.44767817e+02	0.00000000e+00
1.49522317e+02	2.80134989e-03	1.42656873e-02	8.35910770e+00	7.45747218e+02	0.00000000e+00
1.49718687e+02	2.81372810e-03	1.43287225e-02	8.35917559e+00	7.46726618e+02	0.00000000e+00
1.49915057e+02	3.01463773e-03	1.53518414e-02	8.35923962e+00	7.47706018e+02	0.00000000e+00
1.50111426e+02	2.55365185e-03	1.30043015e-02	8.35929680e+00	7.48685419e+02	0.00000000e+00
1.50307796e+02	2.48880335e-03	1.26740649e-02	8.35934563e+00	7.49664819e+02	0.00000000e+00
1.50504166e+02	2.60899251e-03	1.32861202e-02	8.35938578e+00	7.50644220e+02	0.00000000e+00
1.50700536e+02	2.46311672e-03	1.25432574e-02	8.35941965e+00	7.51623620e+02	0.00000000e+00
1.50896906e+02	2.44539235e-03	1.24529973e-02	8.35944981e+00	7.52603020e+02	0.00000000e+00
1.51093275e+02	2.50068158e-03	1.27345540e-02	8.35947712e+00	7.53582421e+02	0.00000000e+00
1.51289645e+02	2.65840033e-03	1.35377262e-02	8.35950275e+00	7.54561821e+02	0.00000000e+00
1.51486015e+02	2.69879702e-03	1.37434437e-02	8.35952794e+00	7.55541222e+02	0.00000000e+00
1.51682385e+02	2.78070778e-03	1.41605687e-02	8.35955385e+00	7.56520622e+02	0.00000000e+00
1.51878755e+02	2.81532190e-03	1.43368388e-02	8.35958159e+00	7.57500022e+02	0.00000000e+00
1.52075124e+02	2.61183398e-03	1.33005901e-02	8.35961204e+00	7.58479423e+02	0.00000000e+00
1.52271494e+02	2.47719122e-03	1.26149309e-02	8.35964683e+00	7.59458823e+02	0.00000000e+00
1.52467864e+02	2.30243400e-03	1.17249914e-02	8.35968762e+00	7.60438224e+02	0.00000000e+00
