momentum [MeV/c]	total energy [MeV]	kinetic energy [MeV]	\gamma	\beta	drf1 [m]	drf2 [m]	elcRds [m]	bending angle [dgr]	inc angle in [dgr]	inc angle out [dgr]	fringe extend ups [m]	fringe extend dws [m]	fringe backoff [m]	side logic	front screen [m]	side screen [m]	bending angle at front screen [dgr]	bending angle at side screen [dgr]	total path [m]	max B [T]	eff length ups [m]	eff length dws [m]	ups boundary s [m]	center s [m]	dws boundary s [m]	ups Enge 0	ups Enge 1	ups Enge 2	ups Enge 3	ups Enge 4	ups Enge 5	dws Enge 0	dws Enge 1	dws Enge 2	dws Enge 3	dws Enge 4	dws Enge 5	ups fit cost	ups normalized cost	ups fit error	dws fit cost	dws normalized cost	dws fit error	x[mm](rms)	xp[mm](rms)	y[mm](rms)	yp[mm](rms)	x[mm](rms,b)	xp[mm](rms,b)	y[mm](rms,b)	yp[mm](rms,b)	x conv fct rms	y conv fct rms	momentum rsl rms [%]	x[mm](fwhm)	xp[mm](fwhm)	y[mm](fwhm)	yp[mm](fwhm)	x[mm](fwhm,b)	xp[mm](fwhm,b)	y[mm](fwhm,b)	yp[mm](fwhm,b)	x conv fct fwhm	y conv fct fwhm	momentum rsl [%/mrad]	peak momentum error [%]	arc Coeff [MeV/mm2]
7.866666666667e+02	7.866668326328e+02	7.861558335728e+02	1.539468257794e+03	9.999997890262e-01	1.158942353382e+01	5.174881256099e-01	2.619303685425e+00	1.521912587176e+01	-2.599704758482e+00	-7.478928244521e+01	5.009235338165e-01	9.913269219133e-01	6.643387963034e-01	1.000000000000e+00	9.891441694868e-01	3.886047215414e-01	-5.769198523717e+01	-7.519198523717e+01	1.280316120370e+01	1.001807298441e+00	2.667601514009e-01	4.294893928693e-01	1.158942353382e+01	1.185618368522e+01	1.228567307809e+01	9.575736265244e-01	1.409455617642e+00	-8.020709521699e-01	3.270503215648e-01	-5.803119542176e-02	3.573414140982e-03	9.324109657708e-01	1.069397973004e+00	-5.642200795426e-01	2.489950319056e-01	-4.947827413604e-02	3.442337217609e-03	0.000000000000e+00	0.000000000000e+00	1.436892835588e-03	0.000000000000e+00	0.000000000000e+00	5.130838806061e-04	0.23681	1.656	2.5718	2.4573	4.9531	0.098869	1.2609	0.098497	0.04781	2.0396	0.038798	0.29076	3.581	5.5069	5.2517	5.9277	0.20341	2.6132	0.20406	0.049052	2.1074	0.47069	-0.012981	-0.0028084
7.980000000000e+02	7.980001636090e+02	7.974891645490e+02	1.561647028488e+03	9.999997949762e-01	1.158942662222e+01	5.213238612777e-01	2.656960876950e+00	1.510665451407e+01	-2.584835645425e+00	-7.490175508018e+01	5.009266222160e-01	9.925367873651e-01	6.617129260874e-01	1.000000000000e+00	9.839313036880e-01	3.973974672563e-01	-5.779690618371e+01	-7.529690618371e+01	1.281178707391e+01	1.001836911779e+00	2.687508026491e-01	4.322857877699e-01	1.158942662222e+01	1.185817742487e+01	1.229046321263e+01	9.574491023141e-01	1.409537031229e+00	-8.020557936165e-01	3.270348522107e-01	-5.802983708208e-02	3.573499575980e-03	9.303698893037e-01	1.069673239934e+00	-5.648783232596e-01	2.508688310525e-01	-5.024670263302e-02	3.525134793897e-03	0.000000000000e+00	0.000000000000e+00	1.432761643711e-03	0.000000000000e+00	0.000000000000e+00	5.077602920533e-04	0.25302	1.6739	2.5856	2.4533	5.0482	0.10001	1.2703	0.09916	0.050122	2.0354	0.040084	0.30931	3.526	5.5591	5.2227	6.1704	0.20216	2.6137	0.20144	0.050129	2.1269	0.48257	-0.01256	-0.0037356
8.093333333333e+02	8.093334946513e+02	8.088224955913e+02	1.583825799310e+03	9.999998006780e-01	1.158919220975e+01	5.253888223845e-01	2.694586718612e+00	1.499639380382e+01	-2.588452842233e+00	-7.501200230877e+01	5.006922097540e-01	9.960362342211e-01	6.611474118366e-01	1.000000000000e+00	9.787440209930e-01	4.061263631215e-01	-5.789962933016e+01	-7.539962933016e+01	1.282035258816e+01	1.001877353519e+00	2.707384929832e-01	4.350330630418e-01	1.158919220975e+01	1.185993070274e+01	1.229496376578e+01	9.660949289338e-01	1.400065598532e+00	-7.959093158428e-01	3.252081596145e-01	-5.778111185688e-02	3.560732783637e-03	9.265132011344e-01	1.071847714551e+00	-5.667789969382e-01	2.531100554359e-01	-5.106778703813e-02	3.611327641927e-03	0.000000000000e+00	0.000000000000e+00	1.424204468002e-03	0.000000000000e+00	0.000000000000e+00	5.024782681224e-04	0.26452	1.6766	2.5821	2.433	5.1559	0.10138	1.2673	0.098833	0.051303	2.0376	0.041384	0.32078	3.5204	5.3785	5.0774	5.9497	0.20192	2.5722	0.20062	0.053915	2.091	0.48404	-0.013798	-0.0027555
8.206666666667e+02	8.206668257568e+02	8.201558266968e+02	1.606004570257e+03	9.999998061452e-01	1.158945270216e+01	5.289317383689e-01	2.732255177704e+00	1.488826769412e+01	-2.554280498780e+00	-7.512013186631e+01	5.009527021618e-01	9.975727265870e-01	6.591409882181e-01	1.000000000000e+00	9.735813160453e-01	4.147927949633e-01	-5.800022991334e+01	-7.550022991334e+01	1.282885901178e+01	1.001901053605e+00	2.722306536135e-01	4.382439176377e-01	1.158945270216e+01	1.186168335578e+01	1.229992727341e+01	9.564564645611e-01	1.410674935463e+00	-8.024522050687e-01	3.269476443515e-01	-5.797848013735e-02	3.568486658743e-03	9.262393129572e-01	1.070282053427e+00	-5.660976287579e-01	2.546420447365e-01	-5.183344515659e-02	3.699380616965e-03	0.000000000000e+00	0.000000000000e+00	1.421745065737e-03	0.000000000000e+00	0.000000000000e+00	4.972852726877e-04	0.26467	1.6316	2.564	2.3997	5.0847	0.099239	1.2635	0.098486	0.052051	2.0294	0.043881	0.3258	3.4582	5.5657	5.2121	6.11	0.20178	2.613	0.20275	0.053322	2.13	0.54391	-0.012521	-0.0028377
8.320000000000e+02	8.320001569231e+02	8.314891578631e+02	1.628183341322e+03	9.999998113906e-01	1.158920728998e+01	5.329486863446e-01	2.769976356498e+00	1.478226135372e+01	-2.557161972745e+00	-7.522612746221e+01	5.007072899786e-01	9.986412157343e-01	6.561925293898e-01	1.000000000000e+00	9.684422542852e-01	4.233980009802e-01	-5.809877873499e+01	-7.559877873499e+01	1.283730747061e+01	1.001905039925e+00	2.742281506986e-01	4.409233435885e-01	1.158920728998e+01	1.186343544068e+01	1.230435878427e+01	9.654871605406e-01	1.400736525601e+00	-7.961365102047e-01	3.251481627079e-01	-5.774805087189e-02	3.557524140566e-03	9.224063539579e-01	1.072418676262e+00	-5.679956631386e-01	2.569625106778e-01	-5.270315451412e-02	3.792572240692e-03	0.000000000000e+00	0.000000000000e+00	1.417833047857e-03	0.000000000000e+00	0.000000000000e+00	4.924762799754e-04	0.27826	1.6016	2.6504	2.4634	5.0577	0.097986	1.3049	0.10162	0.055016	2.0311	0.045409	0.34477	3.4333	5.4895	5.0688	6.1923	0.20141	2.6479	0.20413	0.055677	2.0731	0.53034	-0.011101	-0.0037962
8.433333333333e+02	8.433334881476e+02	8.428224890876e+02	1.650362112501e+03	9.999998164258e-01	1.158921956598e+01	5.366879773435e-01	2.807715912562e+00	1.467825810130e+01	-2.541277924062e+00	-7.533012164602e+01	5.007195659763e-01	1.001988730692e+00	6.558007533484e-01	1.000000000000e+00	9.633259177798e-01	4.319433753973e-01	-5.819534662279e+01	-7.569534662279e+01	1.284569924665e+01	1.001902361365e+00	2.757274742773e-01	4.440642290546e-01	1.158921956598e+01	1.186494704025e+01	1.230901126931e+01	9.650031915001e-01	1.401310112314e+00	-7.964286261556e-01	3.251550115007e-01	-5.773042942073e-02	3.555381332494e-03	9.204114986604e-01	1.072589557053e+00	-5.685369852672e-01	2.589376458340e-01	-5.356008824116e-02	3.889104779834e-03	0.000000000000e+00	0.000000000000e+00	1.417178532835e-03	0.000000000000e+00	0.000000000000e+00	4.887480708651e-04	0.29143	1.6334	2.5791	2.3811	5.267	0.1013	1.2727	0.099055	0.055331	2.0265	0.044772	0.34446	3.4003	5.5255	5.0847	6.1671	0.2039	2.6309	0.20437	0.055855	2.1002	0.56435	-0.012595	-0.0029835
8.546666666667e+02	8.546668194280e+02	8.541558203680e+02	1.672540883789e+03	9.999998212621e-01	1.158947144113e+01	5.401739737017e-01	2.845453007678e+00	1.457618213033e+01	-2.507031686123e+00	-7.543220373507e+01	5.009714411340e-01	1.002138568439e+00	6.524645947375e-01	1.000000000000e+00	9.586556962169e-01	4.404300860729e-01	-5.828999849106e+01	-7.578999849106e+01	1.285403540526e+01	1.001900620370e+00	2.772265543789e-01	4.471634360480e-01	1.158947144113e+01	1.186669799551e+01	1.231386143156e+01	9.556742128198e-01	1.411527134247e+00	-8.028878658650e-01	3.269723123513e-01	-5.795808344805e-02	3.565866721162e-03	9.200301704828e-01	1.071114736562e+00	-5.678670750249e-01	2.605572723662e-01	-5.439043500479e-02	3.987356131910e-03	0.000000000000e+00	0.000000000000e+00	1.419364807660e-03	0.000000000000e+00	0.000000000000e+00	4.839126407877e-04	0.2971	1.6164	2.6374	2.4192	5.2588	0.10044	1.3032	0.10137	0.056496	2.0238	0.046153	0.3689	3.4022	5.5313	5.0713	6.1576	0.20304	2.6197	0.20289	0.05991	2.1114	0.56286	-0.013275	-0.0033566
8.660000000000e+02	8.660001507621e+02	8.654891517021e+02	1.694719655183e+03	9.999998259098e-01	1.158923123520e+01	5.441570145156e-01	2.883102360435e+00	1.447603824917e+01	-2.509212346460e+00	-7.553232765828e+01	5.007312352049e-01	1.004339892711e+00	6.506828781951e-01	1.000000000000e+00	9.535827298139e-01	4.488594098209e-01	-5.838279866387e+01	-7.588279866387e+01	1.286231712180e+01	1.001929416055e+00	2.792171712932e-01	4.497117007913e-01	1.158923123520e+01	1.186844840650e+01	1.231816010729e+01	9.645384805958e-01	1.401815511055e+00	-7.966145123536e-01	3.251183166361e-01	-5.770709276938e-02	3.553054582049e-03	9.160602360957e-01	1.073424390318e+00	-5.697667764882e-01	2.629255155437e-01	-5.531315337027e-02	4.089951081297e-03	0.000000000000e+00	0.000000000000e+00	1.412343504845e-03	0.000000000000e+00	0.000000000000e+00	4.798886175894e-04	0.31877	1.6388	2.648	2.4129	5.4006	0.1024	1.3082	0.10171	0.059025	2.0241	0.048365	0.36961	3.3501	5.4368	4.9864	6.1238	0.20464	2.6175	0.20157	0.060357	2.0771	0.58147	-0.011717	-0.0035036
8.773333333333e+02	8.773334821479e+02	8.768224830879e+02	1.716898426678e+03	9.999998303785e-01	1.158948706440e+01	5.476200624374e-01	2.920786144690e+00	1.437772794957e+01	-2.475054255061e+00	-7.563121047414e+01	5.009870644028e-01	1.005574681783e+00	6.484546193458e-01	1.000000000000e+00	9.489551802559e-01	4.572324240286e-01	-5.847380546991e+01	-7.597380546991e+01	1.287054538065e+01	1.001945657858e+00	2.807112485300e-01	4.527270052841e-01	1.158948706440e+01	1.187019831293e+01	1.232292531822e+01	9.550744368412e-01	1.412175966288e+00	-8.031220423369e-01	3.269372527846e-01	-5.793395250467e-02	3.563494312547e-03	9.155624903460e-01	1.072130329314e+00	-5.691519373050e-01	2.646064090772e-01	-5.618739095390e-02	4.195459248667e-03	0.000000000000e+00	0.000000000000e+00	1.412474983970e-03	0.000000000000e+00	0.000000000000e+00	4.757377028134e-04	0.31323	1.5814	2.6122	2.3652	5.2628	0.099105	1.2919	0.10036	0.059518	2.0221	0.049445	0.39211	3.3653	5.4223	4.9625	6.1006	0.20455	2.5948	0.2035	0.064274	2.0897	0.59987	-0.011184	-0.0037758
8.886666666667e+02	8.886668135834e+02	8.881558145234e+02	1.739077198270e+03	9.999998346774e-01	1.158924442381e+01	5.515714479431e-01	2.958447244687e+00	1.428121409831e+01	-2.476929575417e+00	-7.573490263577e+01	5.007444238105e-01	1.005850153679e+00	6.447787057357e-01	1.000000000000e+00	9.443480289575e-01	4.655503340050e-01	-5.856307745584e+01	-7.606307745584e+01	1.287872129426e+01	1.001969168562e+00	2.827032650924e-01	4.552021574183e-01	1.158924442381e+01	1.187194768890e+01	1.232714984632e+01	9.640316387103e-01	1.402330206713e+00	-7.968147183024e-01	3.251143362398e-01	-5.769601883355e-02	3.551916145695e-03	9.115759008314e-01	1.075021202779e+00	-5.716478421598e-01	2.674125457558e-01	-5.725358921938e-02	4.313986332292e-03	0.000000000000e+00	0.000000000000e+00	1.406255616408e-03	0.000000000000e+00	0.000000000000e+00	4.712523998487e-04	0.32511	1.5829	2.6854	2.4166	5.3756	0.10055	1.325	0.10288	0.060479	2.0267	0.049801	0.40316	3.3508	5.5289	4.9948	6.3095	0.20236	2.5938	0.20025	0.063897	2.1316	0.60419	-0.0080891	-0.0049054
9.000000000000e+02	9.000001450667e+02	8.994891460067e+02	1.761255969956e+03	9.999998388148e-01	1.158925536272e+01	5.552378204519e-01	2.996171434443e+00	1.418644539540e+01	-2.442863238518e+00	-7.582979052525e+01	5.007553627153e-01	1.008392046899e+00	6.436542264469e-01	1.000000000000e+00	9.393345470804e-01	4.738141352507e-01	-5.865066743358e+01	-7.615066743358e+01	1.288684577355e+01	1.001970989468e+00	2.842013728315e-01	4.581512175545e-01	1.158925536272e+01	1.187345673555e+01	1.233160795310e+01	9.636030195567e-01	1.402817969342e+00	-7.970379741391e-01	3.250977583525e-01	-5.767526683119e-02	3.549641993342e-03	9.093818257083e-01	1.075473475295e+00	-5.722132250686e-01	2.694865298839e-01	-5.820704119660e-02	4.427507287665e-03	0.000000000000e+00	0.000000000000e+00	1.405208213470e-03	0.000000000000e+00	0.000000000000e+00	4.677477459123e-04	0.34024	1.5958	2.5853	2.3118	5.4708	0.10162	1.2757	0.098997	0.062192	2.0265	0.050538	0.40128	3.2864	5.5074	4.916	6.3242	0.20517	2.6696	0.20566	0.063451	2.063	0.60642	-0.0074054	-0.0053224
9.116666666667e+02	9.116668098769e+02	9.111558108169e+02	1.784087058549e+03	9.999998429138e-01	1.158950765403e+01	5.587546125779e-01	3.035006418000e+00	1.409065880256e+01	-2.426256507859e+00	-7.592881566603e+01	5.010076540280e-01	1.009098104319e+00	6.408434917407e-01	1.000000000000e+00	9.347318624437e-01	4.822655837518e-01	-5.873913177433e+01	-7.623913177433e+01	1.289515650826e+01	1.001972401065e+00	2.856995650349e-01	4.611946766185e-01	1.158950765403e+01	1.187520721906e+01	1.233640189568e+01	9.542533788151e-01	1.413064374787e+00	-8.035216600314e-01	3.269362536285e-01	-5.790937645127e-02	3.560706581082e-03	9.087922832720e-01	1.074410490469e+00	-5.718038619071e-01	2.714499243186e-01	-5.921830625580e-02	4.551923936811e-03	0.000000000000e+00	0.000000000000e+00	1.407164343032e-03	0.000000000000e+00	0.000000000000e+00	4.638466707866e-04	0.33056	1.5212	2.5851	2.2974	5.2993	0.097749	1.2768	0.099025	0.062378	2.0246	0.051739	0.40348	3.3081	5.4152	4.8619	6.5397	0.20371	2.6037	0.20379	0.061697	2.0798	0.606	-0.0085486	-0.0054534
9.233333333333e+02	9.233334747341e+02	9.228224756741e+02	1.806918147235e+03	9.999998468584e-01	1.158926068515e+01	5.627582062837e-01	3.073827580352e+00	1.399661107955e+01	-2.409657289594e+00	-7.602347755646e+01	5.007606851473e-01	1.008843358232e+00	6.365851519486e-01	1.000000000000e+00	9.301487702708e-01	4.906619795881e-01	-5.882592457978e+01	-7.632592457978e+01	1.290341484805e+01	1.001978282283e+00	2.876964854616e-01	4.636994711588e-01	1.158926068515e+01	1.187695717061e+01	1.234065664177e+01	9.633628099305e-01	1.403030649894e+00	-7.971300469536e-01	3.250993085890e-01	-5.767054183286e-02	3.549099563474e-03	9.047093459287e-01	1.076950020207e+00	-5.737773214699e-01	2.739778876861e-01	-6.025800400328e-02	4.674014124107e-03	0.000000000000e+00	0.000000000000e+00	1.403131092622e-03	0.000000000000e+00	0.000000000000e+00	4.602536763259e-04	0.35237	1.5497	2.5788	2.2771	5.4856	0.1005	1.2756	0.098871	0.064236	2.0216	0.053544	0.41014	3.2534	5.4103	4.7712	6.432	0.20676	2.632	0.20416	0.063766	2.0556	0.63156	-0.0078736	-0.0047244
9.350000000000e+02	9.350001396364e+02	9.344891405764e+02	1.829749236009e+03	9.999998506563e-01	1.158950956745e+01	5.662406138484e-01	3.112687657878e+00	1.390425475634e+01	-2.393081052616e+00	-7.611594801965e+01	5.010095674550e-01	1.010118875689e+00	6.343782618410e-01	1.000000000000e+00	9.255845781795e-01	4.990043496848e-01	-5.891109716489e+01	-7.641109716489e+01	1.291162173816e+01	1.001971489882e+00	2.891970447957e-01	4.666745120600e-01	1.158950956745e+01	1.187870661225e+01	1.234538112431e+01	9.541325544104e-01	1.413222434901e+00	-8.035338312004e-01	3.268494034430e-01	-5.787662168764e-02	3.557629401113e-03	9.040736961979e-01	1.075711630736e+00	-5.731103978878e-01	2.758084478254e-01	-6.126453678206e-02	4.802140085195e-03	0.000000000000e+00	0.000000000000e+00	1.405572963707e-03	0.000000000000e+00	0.000000000000e+00	4.567926990503e-04	0.35526	1.5319	2.6643	2.3381	5.4583	0.099353	1.3193	0.10218	0.065086	2.0196	0.053871	0.43172	3.258	5.5683	4.9129	6.6457	0.20175	2.6729	0.20654	0.064963	2.0832	0.62275	-0.0071996	-0.0047694
9.466666666667e+02	9.466668045822e+02	9.461558055222e+02	1.852580324868e+03	9.999998543146e-01	1.158951815284e+01	5.699480325546e-01	3.151547285204e+00	1.381353714113e+01	-2.376523803317e+00	-7.621101101980e+01	5.010181528361e-01	1.011669940490e+00	6.322219079355e-01	1.000000000000e+00	9.210386295215e-01	5.072936857325e-01	-5.899469866872e+01	-7.649469866872e+01	1.291977809206e+01	1.001965008120e+00	2.906975359962e-01	4.696143706777e-01	1.158951815284e+01	1.188021568883e+01	1.234983005951e+01	9.537835892955e-01	1.413530103163e+00	-8.037651551073e-01	3.269563909637e-01	-5.790022530275e-02	3.559446779265e-03	9.017401678111e-01	1.076666098278e+00	-5.739974680548e-01	2.781879169880e-01	-6.237128709362e-02	4.938407817841e-03	0.000000000000e+00	0.000000000000e+00	1.406296786790e-03	0.000000000000e+00	0.000000000000e+00	4.530656165667e-04	0.36332	1.5292	2.5719	2.2433	5.5397	0.10014	1.2752	0.098667	0.065585	2.0169	0.053903	0.43837	3.2135	5.5382	4.8036	6.5236	0.20451	2.6753	0.20651	0.067197	2.0702	0.63142	-0.0075256	-0.0062804
9.583333333333e+02	9.583334695699e+02	9.578224705099e+02	1.875411413809e+03	9.999998578402e-01	1.158927143842e+01	5.739098614839e-01	3.190349613786e+00	1.372440295250e+01	-2.359976383665e+00	-7.630137407411e+01	5.007714384241e-01	1.011524914622e+00	6.281150531380e-01	1.000000000000e+00	9.165102769855e-01	5.155311033787e-01	-5.907677877034e+01	-7.657677877034e+01	1.292788494686e+01	1.001976679453e+00	2.926927559628e-01	4.720108909913e-01	1.158927143842e+01	1.188196419439e+01	1.235397508538e+01	9.628940558330e-01	1.403520449494e+00	-7.973608091126e-01	3.250903183021e-01	-5.765179427754e-02	3.546979830731e-03	8.976167735247e-01	1.079335919428e+00	-5.760490316594e-01	2.808556557069e-01	-6.350172519020e-02	5.075427649508e-03	0.000000000000e+00	0.000000000000e+00	1.401419258163e-03	0.000000000000e+00	0.000000000000e+00	4.499037000234e-04	0.37709	1.5137	2.628	2.2779	5.5319	0.099329	1.2995	0.10051	0.068166	2.0222	0.055357	0.44454	3.2378	5.5026	4.7648	6.3793	0.2042	2.5904	0.19848	0.069685	2.1242	0.66077	-0.0096477	-0.0039899
9.700000000000e+02	9.700001345979e+02	9.694891355379e+02	1.898242502830e+03	9.999998612392e-01	1.158952910965e+01	5.773653220971e-01	3.229097974638e+00	1.363680910594e+01	-2.343624531074e+00	-7.638175480900e+01	5.010291096454e-01	1.012422263584e+00	6.255569414873e-01	1.000000000000e+00	9.119989440906e-01	5.237174278258e-01	-5.915738152758e+01	-7.665738152758e+01	1.293594305851e+01	1.002004816464e+00	2.941831536498e-01	4.748654731205e-01	1.158952910965e+01	1.188371226330e+01	1.235857773642e+01	9.533646592777e-01	1.414092888496e+00	-8.038855656238e-01	3.267987613391e-01	-5.783726504996e-02	3.553554665326e-03	8.968021696089e-01	1.077825265292e+00	-5.747435072530e-01	2.821669771518e-01	-6.438964880743e-02	5.197649402416e-03	0.000000000000e+00	0.000000000000e+00	1.399338784822e-03	0.000000000000e+00	0.000000000000e+00	4.468496263799e-04	0.3749	1.4729	2.6234	2.2598	5.4707	0.097568	1.299	0.10042	0.068528	2.0196	0.056257	0.4715	3.2267	5.5664	4.8652	6.6581	0.20554	2.6068	0.20404	0.070816	2.1353	0.70067	-0.0060359	-0.0070046
9.816666666667e+02	9.816667996650e+02	9.811558006050e+02	1.921073591926e+03	9.999998645179e-01	1.158954650245e+01	5.810466256350e-01	3.267843981198e+00	1.355071791005e+01	-2.327661235900e+00	-7.646793302311e+01	5.010465024490e-01	1.013093221636e+00	6.225465960010e-01	1.000000000000e+00	9.079328608586e-01	5.318537082590e-01	-5.923655263454e+01	-7.673655263454e+01	1.294395340400e+01	1.002033008114e+00	2.956735046254e-01	4.776867712897e-01	1.158954650245e+01	1.188522000707e+01	1.236290677836e+01	9.527162380225e-01	1.414741230379e+00	-8.042371692846e-01	3.268980106330e-01	-5.785320692485e-02	3.554651298105e-03	8.943721414201e-01	1.078704823455e+00	-5.753927646699e-01	2.843308500451e-01	-6.546341109455e-02	5.336200778898e-03	0.000000000000e+00	0.000000000000e+00	1.395946456683e-03	0.000000000000e+00	0.000000000000e+00	4.436831549209e-04	0.39097	1.4897	2.5709	2.2009	5.6055	0.099344	1.2758	0.098563	0.069747	2.0151	0.059542	0.47909	3.1703	5.544	4.7252	6.6566	0.20091	2.6421	0.20514	0.071972	2.0983	0.69415	-0.0090093	-0.0055624
9.933333333333e+02	9.933334647696e+02	9.928224657096e+02	1.943904681096e+03	9.999998676816e-01	1.158930559222e+01	5.849787229596e-01	3.306563225638e+00	1.346607016175e+01	-2.312072849675e+00	-7.655112834631e+01	5.008055922230e-01	1.013561907458e+00	6.190831844985e-01	1.000000000000e+00	9.034541991001e-01	5.399408432277e-01	-5.931433435133e+01	-7.681433435133e+01	1.295191681550e+01	1.002068649389e+00	2.976616143446e-01	4.799708859743e-01	1.158930559222e+01	1.188696720657e+01	1.236693809254e+01	9.616399083732e-01	1.404920987420e+00	-7.979146970220e-01	3.250536518604e-01	-5.760957658228e-02	3.542636274192e-03	8.901529474007e-01	1.081382030899e+00	-5.772151224399e-01	2.867755443907e-01	-6.655682693010e-02	5.474947168934e-03	0.000000000000e+00	0.000000000000e+00	1.388408173526e-03	0.000000000000e+00	0.000000000000e+00	4.401943198265e-04	0.40472	1.4701	2.6128	2.2229	5.6103	0.098802	1.3002	0.10039	0.07214	2.0095	0.059632	0.48442	3.1737	5.4214	4.594	6.8132	0.2035	2.5951	0.19909	0.071099	2.0891	0.71195	-0.0082901	-0.00496
1.005000000000e+03	1.005000129910e+03	1.004489130850e+03	1.966735770337e+03	9.999998707359e-01	1.158931584825e+01	5.886243634272e-01	3.345375326650e+00	1.338282606751e+01	-2.296846286426e+00	-7.663505660723e+01	5.008158482539e-01	1.014290190313e+00	6.161658268863e-01	1.000000000000e+00	8.994204523626e-01	5.479797782541e-01	-5.939076734534e+01	-7.689076734534e+01	1.295983417311e+01	1.002075650536e+00	2.991581829555e-01	4.827357784772e-01	1.158931584825e+01	1.188847403121e+01	1.237120980969e+01	9.612469885163e-01	1.405393904860e+00	-7.981368573168e-01	3.250436313199e-01	-5.759109690546e-02	3.540561169003e-03	8.877535919998e-01	1.082176861212e+00	-5.778199015696e-01	2.890481729212e-01	-6.771042805717e-02	5.626670262194e-03	0.000000000000e+00	0.000000000000e+00	1.386715242202e-03	0.000000000000e+00	0.000000000000e+00	4.374383637562e-04	0.40521	1.4451	2.6086	2.2064	5.5786	0.097632	1.2985	0.1002	0.072637	2.0089	0.060667	0.50631	3.091	5.5644	4.7094	6.5345	0.20323	2.6035	0.20075	0.077482	2.1373	0.73876	-0.0090837	-0.0056273
1.016666666667e+03	1.016666795086e+03	1.016155796026e+03	1.989566859646e+03	9.999998736856e-01	1.158956568235e+01	5.920139773854e-01	3.384186319692e+00	1.330100535581e+01	-2.281969097948e+00	-7.671426680126e+01	5.010656823462e-01	1.013307858850e+00	6.117938814644e-01	1.000000000000e+00	8.949723597647e-01	5.559712129627e-01	-5.946588799388e+01	-7.696588799388e+01	1.296770611854e+01	1.002082819174e+00	3.006547002339e-01	4.854717585702e-01	1.158956568235e+01	1.189022038258e+01	1.237569214115e+01	9.519802288338e-01	1.415629137218e+00	-8.045256009694e-01	3.267737803088e-01	-5.779247645951e-02	3.548768313686e-03	8.868788120158e-01	1.081201311451e+00	-5.769137453458e-01	2.906666991773e-01	-6.874736796859e-02	5.772395940091e-03	0.000000000000e+00	0.000000000000e+00	1.387549991034e-03	0.000000000000e+00	0.000000000000e+00	4.348014564442e-04	0.42082	1.4683	2.6179	2.201	5.744	0.09989	1.3008	0.10029	0.073262	2.0126	0.06021	0.51723	3.1425	5.4655	4.5859	7.1044	0.20383	2.633	0.20337	0.072805	2.0758	0.72675	-0.0088919	-0.0055064
1.028333333333e+03	1.028333460296e+03	1.027822461236e+03	2.012397949022e+03	9.999998765354e-01	1.158957515302e+01	5.956316388432e-01	3.422996205639e+00	1.322050551773e+01	-2.267429417660e+00	-7.679750746861e+01	5.010751530172e-01	1.014098081235e+00	6.089664423918e-01	1.000000000000e+00	8.909688971003e-01	5.639161152043e-01	-5.953973491404e+01	-7.703973491404e+01	1.297553355761e+01	1.002090149356e+00	3.021511672135e-01	4.881755985343e-01	1.158957515302e+01	1.189172632023e+01	1.237990191877e+01	9.516118644900e-01	1.415953385782e+00	-8.047411953947e-01	3.268726520834e-01	-5.781557067568e-02	3.550644675730e-03	8.844065277652e-01	1.082396876813e+00	-5.776651252045e-01	2.929591987370e-01	-6.992981878454e-02	5.931763392190e-03	0.000000000000e+00	0.000000000000e+00	1.386774099814e-03	0.000000000000e+00	0.000000000000e+00	4.318086339933e-04	0.4258	1.4567	2.6167	2.1876	5.7542	0.099445	1.3013	0.10029	0.073999	2.0109	0.06086	0.52304	3.0892	5.48	4.5943	6.8868	0.20251	2.6047	0.20059	0.075949	2.1039	0.74482	-0.0083698	-0.0056788
1.040000000000e+03	1.040000125538e+03	1.039489126478e+03	2.035229038461e+03	9.999998792899e-01	1.158932663574e+01	5.995009030349e-01	3.461775053138e+00	1.314130907317e+01	-2.253215847415e+00	-7.687567428930e+01	5.008266357447e-01	1.014683714377e+00	6.056828113425e-01	1.000000000000e+00	8.869800376381e-01	5.718152388064e-01	-5.961234365247e+01	-7.711234365247e+01	1.298331718866e+01	1.002106300037e+00	3.041449594136e-01	4.903446904643e-01	1.158932663574e+01	1.189347159516e+01	1.238381628562e+01	9.608105149316e-01	1.405814255908e+00	-7.982832736675e-01	3.250271474745e-01	-5.757889969215e-02	3.539399029729e-03	8.802203102267e-01	1.085118334145e+00	-5.795306536785e-01	2.955176820347e-01	-7.111661635811e-02	6.088552080166e-03	0.000000000000e+00	0.000000000000e+00	1.381729289231e-03	0.000000000000e+00	0.000000000000e+00	4.290874150520e-04	0.44858	1.4764	2.5842	2.1477	5.9138	0.10158	1.2884	0.099237	0.075853	2.0057	0.063631	0.52806	2.9805	5.4479	4.5258	6.7502	0.20228	2.6323	0.20188	0.078229	2.0696	0.75075	-0.0082782	-0.0056769
