kinetic energy [MeV]	momentum [MeV/c]	total energy [MeV]	\gamma	\beta	orbit radius [m]	bending angle [dgr]	bending angle at screen [dgr]	incident angle [dgr]	drift1 [m]	drift2 [m]	total path [m]	screen [m]	Bpeak [T]	B.m [T.m]	effective length [m]	MagRds [m]	side logic	x conv fct rms	y conv fct rms	momentum rsl [%/mrad]	side screen [m]	front screen [m]
1549.489085	1550.000000	1550.000084	3033.273846	1.000000	5.170243	4.331974	4.331974	0.347298	0.691772	0.334520	2.717200	0.040068	1.000000	0.390908	0.390908	0.195801	0.000000	1.000000	1.000000	1.000000	0.040068	0.040068
1539.489086	1540.000000	1540.000085	3013.704340	1.000000	5.136887	4.360077	4.360077	0.349553	0.691772	0.334623	2.717300	0.040335	1.000000	0.390906	0.390906	0.195801	0.000000	1.000000	1.000000	1.000000	0.040335	0.040335
1529.489086	1530.000000	1530.000085	2994.134833	1.000000	5.103531	4.388541	4.388541	0.351838	0.691772	0.334625	2.717300	0.040598	1.000000	0.390903	0.390903	0.195801	0.000000	1.000000	1.000000	1.000000	0.040598	0.040598
1519.489087	1520.000000	1520.000086	2974.565327	1.000000	5.070174	4.417379	4.417379	0.354153	0.691772	0.334628	2.717300	0.040864	1.000000	0.390900	0.390900	0.195801	0.000000	1.000000	1.000000	1.000000	0.040864	0.040864
1509.489087	1510.000000	1510.000086	2954.995820	1.000000	5.036818	4.446599	4.446599	0.356498	0.691772	0.334631	2.717300	0.041134	1.000000	0.390897	0.390897	0.195801	0.000000	1.000000	1.000000	1.000000	0.041134	0.041134
1499.489088	1500.000000	1500.000087	2935.426314	1.000000	5.003461	4.476208	4.476208	0.358875	0.691772	0.334635	2.717300	0.041408	1.000000	0.390894	0.390894	0.195801	0.000000	1.000000	1.000000	1.000000	0.041408	0.041408
1489.489089	1490.000000	1490.000088	2915.856807	1.000000	4.970105	4.506218	4.506218	0.361283	0.691772	0.334737	2.717400	0.041693	1.000000	0.390891	0.390891	0.195801	0.000000	1.000000	1.000000	1.000000	0.041693	0.041693
1479.489089	1480.000000	1480.000088	2896.287301	1.000000	4.936749	4.536628	4.536628	0.363724	0.691772	0.334740	2.717400	0.041974	1.000000	0.390888	0.390888	0.195801	0.000000	1.000000	1.000000	1.000000	0.041974	0.041974
1469.489090	1470.000000	1470.000089	2876.717794	1.000000	4.903392	4.567451	4.567451	0.366199	0.691772	0.334744	2.717400	0.042259	1.000000	0.390884	0.390884	0.195801	0.000000	1.000000	1.000000	1.000000	0.042259	0.042259
1459.489090	1460.000000	1460.000089	2857.148288	1.000000	4.870036	4.598695	4.598695	0.368707	0.691772	0.334747	2.717400	0.042548	1.000000	0.390881	0.390881	0.195801	0.000000	1.000000	1.000000	1.000000	0.042548	0.042548
1449.489091	1450.000000	1450.000090	2837.578782	1.000000	4.836679	4.630369	4.630369	0.371250	0.691772	0.334750	2.717400	0.042840	1.000000	0.390878	0.390878	0.195801	0.000000	1.000000	1.000000	1.000000	0.042840	0.042840
1439.489092	1440.000000	1440.000091	2818.009275	1.000000	4.803323	4.662488	4.662488	0.373828	0.691772	0.334854	2.717500	0.043145	1.000000	0.390875	0.390875	0.195801	0.000000	1.000000	1.000000	1.000000	0.043145	0.043145
1429.489092	1430.000000	1430.000091	2798.439769	1.000000	4.769967	4.695050	4.695050	0.376442	0.691772	0.334857	2.717500	0.043446	1.000000	0.390871	0.390871	0.195801	0.000000	1.000000	1.000000	1.000000	0.043446	0.043446
1419.489093	1420.000000	1420.000092	2778.870262	1.000000	4.736610	4.728070	4.728070	0.379093	0.691772	0.334861	2.717500	0.043751	1.000000	0.390867	0.390867	0.195801	0.000000	1.000000	1.000000	1.000000	0.043751	0.043751
1409.489094	1410.000000	1410.000093	2759.300756	1.000000	4.703254	4.761556	4.761556	0.381782	0.691772	0.334864	2.717500	0.044061	1.000000	0.390864	0.390864	0.195801	0.000000	1.000000	1.000000	1.000000	0.044061	0.044061
1399.489094	1400.000000	1400.000093	2739.731250	1.000000	4.669897	4.795521	4.795521	0.384509	0.691772	0.334868	2.717500	0.044375	1.000000	0.390860	0.390860	0.195801	0.000000	1.000000	1.000000	1.000000	0.044375	0.044375
1389.489095	1390.000000	1390.000094	2720.161743	1.000000	4.636541	4.829978	4.829978	0.387275	0.691772	0.334972	2.717600	0.044702	1.000000	0.390856	0.390856	0.195801	0.000000	1.000000	1.000000	1.000000	0.044702	0.044702
1379.489096	1380.000000	1380.000095	2700.592237	1.000000	4.603185	4.864928	4.864928	0.390081	0.691772	0.334976	2.717600	0.045025	1.000000	0.390852	0.390852	0.195801	0.000000	1.000000	1.000000	1.000000	0.045025	0.045025
1369.489096	1370.000000	1370.000095	2681.022731	1.000000	4.569828	4.900388	4.900388	0.392928	0.691772	0.334980	2.717600	0.045352	1.000000	0.390848	0.390848	0.195801	0.000000	1.000000	1.000000	1.000000	0.045352	0.045352
1359.489097	1360.000000	1360.000096	2661.453225	1.000000	4.536472	4.936368	4.936368	0.395817	0.691772	0.334984	2.717600	0.045685	1.000000	0.390844	0.390844	0.195801	0.000000	1.000000	1.000000	1.000000	0.045685	0.045685
1349.489098	1350.000000	1350.000097	2641.883718	1.000000	4.503115	4.972885	4.972885	0.398749	0.691772	0.335087	2.717700	0.046031	1.000000	0.390840	0.390840	0.195801	0.000000	1.000000	1.000000	1.000000	0.046031	0.046031
1339.489098	1340.000000	1340.000097	2622.314212	1.000000	4.469759	5.009940	5.009940	0.401725	0.691772	0.335092	2.717700	0.046373	1.000000	0.390836	0.390836	0.195801	0.000000	1.000000	1.000000	1.000000	0.046373	0.046373
1329.489099	1330.000000	1330.000098	2602.744706	1.000000	4.436402	5.047552	5.047552	0.404746	0.691772	0.335096	2.717700	0.046721	1.000000	0.390831	0.390831	0.195801	0.000000	1.000000	1.000000	1.000000	0.046721	0.046721
1319.489100	1320.000000	1320.000099	2583.175200	1.000000	4.403046	5.085732	5.085732	0.407812	0.691772	0.335101	2.717700	0.047074	1.000000	0.390827	0.390827	0.195801	0.000000	1.000000	1.000000	1.000000	0.047074	0.047074
1309.489101	1310.000000	1310.000100	2563.605694	1.000000	4.369690	5.124499	5.124499	0.410925	0.691772	0.335205	2.717800	0.047441	1.000000	0.390823	0.390823	0.195801	0.000000	1.000000	1.000000	1.000000	0.047441	0.047441
1299.489101	1300.000000	1300.000100	2544.036188	1.000000	4.336333	5.163855	5.163855	0.414086	0.691772	0.335210	2.717800	0.047805	1.000000	0.390818	0.390818	0.195801	0.000000	1.000000	1.000000	1.000000	0.047805	0.047805
1289.489102	1290.000000	1290.000101	2524.466681	1.000000	4.302977	5.203820	5.203820	0.417296	0.691772	0.335214	2.717800	0.048174	1.000000	0.390813	0.390813	0.195801	0.000000	1.000000	1.000000	1.000000	0.048174	0.048174
1279.489103	1280.000000	1280.000102	2504.897175	1.000000	4.269620	5.244414	5.244414	0.420556	0.691772	0.335319	2.717900	0.048559	1.000000	0.390809	0.390809	0.195801	0.000000	1.000000	1.000000	1.000000	0.048559	0.048559
1269.489104	1270.000000	1270.000103	2485.327669	1.000000	4.236264	5.285640	5.285640	0.423867	0.691773	0.335324	2.717900	0.048940	1.000000	0.390803	0.390803	0.195801	0.000000	1.000000	1.000000	1.000000	0.048940	0.048940
1259.489105	1260.000000	1260.000104	2465.758163	1.000000	4.202908	5.327518	5.327518	0.427231	0.691773	0.335329	2.717900	0.049327	1.000000	0.390798	0.390798	0.195801	0.000000	1.000000	1.000000	1.000000	0.049327	0.049327
1249.489105	1250.000000	1250.000104	2446.188657	1.000000	4.169551	5.370065	5.370065	0.430649	0.691773	0.335335	2.717900	0.049720	1.000000	0.390793	0.390793	0.195801	0.000000	1.000000	1.000000	1.000000	0.049720	0.049720
1239.489106	1240.000000	1240.000105	2426.619151	1.000000	4.136195	5.413302	5.413302	0.434122	0.691773	0.335440	2.718000	0.050129	1.000000	0.390788	0.390788	0.195801	0.000000	1.000000	1.000000	1.000000	0.050129	0.050129
1229.489107	1230.000000	1230.000106	2407.049645	1.000000	4.102838	5.457234	5.457234	0.437651	0.691773	0.335445	2.718000	0.050535	1.000000	0.390782	0.390782	0.195801	0.000000	1.000000	1.000000	1.000000	0.050535	0.050535
1219.489108	1220.000000	1220.000107	2387.480139	1.000000	4.069482	5.501885	5.501885	0.441239	0.691773	0.335451	2.718000	0.050948	1.000000	0.390777	0.390777	0.195801	0.000000	1.000000	1.000000	1.000000	0.050948	0.050948
1209.489109	1210.000000	1210.000108	2367.910634	1.000000	4.036126	5.547277	5.547277	0.444885	0.691773	0.335556	2.718100	0.051377	1.000000	0.390771	0.390771	0.195801	0.000000	1.000000	1.000000	1.000000	0.051377	0.051377
1199.489110	1200.000000	1200.000109	2348.341128	1.000000	4.002769	5.593418	5.593418	0.448593	0.691773	0.335562	2.718100	0.051804	1.000000	0.390765	0.390765	0.195801	0.000000	1.000000	1.000000	1.000000	0.051804	0.051804
1189.489111	1190.000000	1190.000110	2328.771622	1.000000	3.969413	5.640339	5.640339	0.452362	0.691773	0.335668	2.718200	0.052247	1.000000	0.390759	0.390759	0.195801	0.000000	1.000000	1.000000	1.000000	0.052247	0.052247
1179.489112	1180.000000	1180.000111	2309.202116	1.000000	3.936056	5.688046	5.688046	0.456196	0.691773	0.335674	2.718200	0.052688	1.000000	0.390753	0.390753	0.195801	0.000000	1.000000	1.000000	1.000000	0.052688	0.052688
1169.489113	1170.000000	1170.000112	2289.632610	1.000000	3.902700	5.736566	5.736566	0.460095	0.691773	0.335681	2.718200	0.053137	1.000000	0.390746	0.390746	0.195801	0.000000	1.000000	1.000000	1.000000	0.053137	0.053137
1159.489113	1160.000000	1160.000113	2270.063105	1.000000	3.869344	5.785926	5.785926	0.464061	0.691773	0.335787	2.718300	0.053603	1.000000	0.390740	0.390740	0.195801	0.000000	1.000000	1.000000	1.000000	0.053603	0.053603
1149.489114	1150.000000	1150.000114	2250.493599	1.000000	3.835987	5.836137	5.836137	0.468096	0.691773	0.335794	2.718300	0.054067	1.000000	0.390733	0.390733	0.195801	0.000000	1.000000	1.000000	1.000000	0.054067	0.054067
1139.489115	1140.000000	1140.000115	2230.924093	1.000000	3.802631	5.887231	5.887231	0.472202	0.691773	0.335900	2.718400	0.054550	1.000000	0.390727	0.390727	0.195801	0.000000	1.000000	1.000000	1.000000	0.054550	0.054550
1129.489116	1130.000000	1130.000116	2211.354588	1.000000	3.769274	5.939221	5.939221	0.476381	0.691773	0.335907	2.718400	0.055031	1.000000	0.390719	0.390719	0.195801	0.000000	1.000000	1.000000	1.000000	0.055031	0.055031
1119.489118	1120.000000	1120.000117	2191.785082	1.000000	3.735918	5.992136	5.992136	0.480634	0.691773	0.335915	2.718400	0.055520	1.000000	0.390712	0.390712	0.195801	0.000000	1.000000	1.000000	1.000000	0.055520	0.055520
1109.489119	1110.000000	1110.000118	2172.215576	1.000000	3.702561	6.046008	6.046008	0.484964	0.691773	0.336022	2.718500	0.056029	1.000000	0.390705	0.390705	0.195801	0.000000	1.000000	1.000000	1.000000	0.056029	0.056029
1099.489120	1100.000000	1100.000119	2152.646071	1.000000	3.669205	6.100850	6.100850	0.489373	0.691773	0.336030	2.718500	0.056536	1.000000	0.390697	0.390697	0.195801	0.000000	1.000000	1.000000	1.000000	0.056536	0.056536
1089.489121	1090.000000	1090.000120	2133.076565	1.000000	3.635849	6.156701	6.156701	0.493863	0.691773	0.336137	2.718600	0.057063	1.000000	0.390689	0.390689	0.195801	0.000000	1.000000	1.000000	1.000000	0.057063	0.057063
1079.489122	1080.000000	1080.000121	2113.507060	1.000000	3.602492	6.213576	6.213576	0.498435	0.691773	0.336145	2.718600	0.057589	1.000000	0.390681	0.390681	0.195801	0.000000	1.000000	1.000000	1.000000	0.057589	0.057589
1069.489123	1070.000000	1070.000122	2093.937554	1.000000	3.569136	6.271517	6.271517	0.503094	0.691773	0.336253	2.718700	0.058135	1.000000	0.390673	0.390673	0.195801	0.000000	1.000000	1.000000	1.000000	0.058135	0.058135
1059.489124	1060.000000	1060.000123	2074.368049	1.000000	3.535779	6.330541	6.330541	0.507840	0.691774	0.336262	2.718700	0.058681	1.000000	0.390664	0.390664	0.195801	0.000000	1.000000	1.000000	1.000000	0.058681	0.058681
1049.489125	1050.000000	1050.000124	2054.798544	1.000000	3.502423	6.390692	6.390692	0.512676	0.691774	0.336371	2.718800	0.059249	1.000000	0.390656	0.390656	0.195801	0.000000	1.000000	1.000000	1.000000	0.059249	0.059249
1039.489126	1040.000000	1040.000126	2035.229038	1.000000	3.469067	6.451988	6.451988	0.517606	0.691774	0.336380	2.718800	0.059816	1.000000	0.390647	0.390647	0.195801	0.000000	1.000000	1.000000	1.000000	0.059816	0.059816
1029.489128	1030.000000	1030.000127	2015.659533	1.000000	3.435710	6.514477	6.514477	0.522631	0.691774	0.336489	2.718900	0.060405	1.000000	0.390637	0.390637	0.195801	0.000000	1.000000	1.000000	1.000000	0.060405	0.060405
1019.489129	1020.000000	1020.000128	1996.090028	1.000000	3.402354	6.578187	6.578187	0.527755	0.691774	0.336598	2.719000	0.061005	1.000000	0.390628	0.390628	0.195801	0.000000	1.000000	1.000000	1.000000	0.061005	0.061005
1009.489130	1010.000000	1010.000129	1976.520523	1.000000	3.368997	6.643146	6.643146	0.532980	0.691774	0.336608	2.719000	0.061606	1.000000	0.390618	0.390618	0.195801	0.000000	1.000000	1.000000	1.000000	0.061606	0.061606
999.489132	1000.000000	1000.000131	1956.951018	1.000000	3.335641	6.709406	6.709406	0.538309	0.691774	0.336718	2.719100	0.062231	1.000000	0.390608	0.390608	0.195802	0.000000	1.000000	1.000000	1.000000	0.062231	0.062231
989.489133	990.000000	990.000132	1937.381513	1.000000	3.302285	6.776992	6.776992	0.543747	0.691774	0.336729	2.719100	0.062856	1.000000	0.390597	0.390597	0.195802	0.000000	1.000000	1.000000	1.000000	0.062856	0.062856
979.489134	980.000000	980.000133	1917.812008	1.000000	3.268928	6.845959	6.845959	0.549295	0.691774	0.336839	2.719200	0.063506	1.000000	0.390587	0.390587	0.195802	0.000000	1.000000	1.000000	1.000000	0.063506	0.063506
969.489136	970.000000	970.000135	1898.242503	1.000000	3.235572	6.916342	6.916342	0.554958	0.691774	0.336950	2.719300	0.064169	1.000000	0.390576	0.390576	0.195802	0.000000	1.000000	1.000000	1.000000	0.064169	0.064169
959.489137	960.000000	960.000136	1878.672998	1.000000	3.202215	6.988177	6.988177	0.560739	0.691774	0.336962	2.719300	0.064833	1.000000	0.390564	0.390564	0.195802	0.000000	1.000000	1.000000	1.000000	0.064833	0.064833
949.489138	950.000000	950.000137	1859.103493	1.000000	3.168859	7.061526	7.061526	0.566641	0.691774	0.337073	2.719400	0.065524	1.000000	0.390552	0.390552	0.195802	0.000000	1.000000	1.000000	1.000000	0.065524	0.065524
939.489140	940.000000	940.000139	1839.533988	1.000000	3.135502	7.136428	7.136428	0.572669	0.691774	0.337185	2.719500	0.066229	1.000000	0.390540	0.390540	0.195802	0.000000	1.000000	1.000000	1.000000	0.066229	0.066229
929.489141	930.000000	930.000140	1819.964484	1.000000	3.102146	7.212933	7.212933	0.578827	0.691775	0.337298	2.719600	0.066950	1.000000	0.390528	0.390528	0.195802	0.000000	1.000000	1.000000	1.000000	0.066950	0.066950
919.489143	920.000000	920.000142	1800.394979	1.000000	3.068790	7.291086	7.291086	0.585118	0.691775	0.337311	2.719600	0.067673	1.000000	0.390515	0.390515	0.195802	0.000000	1.000000	1.000000	1.000000	0.067673	0.067673
909.489144	910.000000	910.000143	1780.825474	1.000000	3.035433	7.370956	7.370956	0.591548	0.691775	0.337424	2.719700	0.068425	1.000000	0.390501	0.390501	0.195802	0.000000	1.000000	1.000000	1.000000	0.068425	0.068425
899.489146	900.000000	900.000145	1761.255970	1.000000	3.002077	7.452592	7.452592	0.598120	0.691775	0.337538	2.719800	0.069193	1.000000	0.390487	0.390487	0.195802	0.000000	1.000000	1.000000	1.000000	0.069193	0.069193
889.489148	890.000000	890.000147	1741.686466	1.000000	2.968720	7.536054	7.536054	0.604841	0.691775	0.337652	2.719900	0.069978	1.000000	0.390473	0.390473	0.195802	0.000000	1.000000	1.000000	1.000000	0.069978	0.069978
879.489149	880.000000	880.000148	1722.116961	1.000000	2.935364	7.621402	7.621402	0.611714	0.691775	0.337767	2.720000	0.070781	1.000000	0.390458	0.390458	0.195802	0.000000	1.000000	1.000000	1.000000	0.070781	0.070781
869.489151	870.000000	870.000150	1702.547457	1.000000	2.902008	7.708703	7.708703	0.618745	0.691775	0.337882	2.720100	0.071603	1.000000	0.390443	0.390443	0.195802	0.000000	1.000000	1.000000	1.000000	0.071603	0.071603
859.489153	860.000000	860.000152	1682.977953	1.000000	2.868651	7.798022	7.798022	0.625939	0.691775	0.337998	2.720200	0.072443	1.000000	0.390427	0.390427	0.195802	0.000000	1.000000	1.000000	1.000000	0.072443	0.072443
849.489155	850.000000	850.000154	1663.408449	1.000000	2.835295	7.889432	7.889432	0.633303	0.691775	0.338114	2.720300	0.073303	1.000000	0.390411	0.390411	0.195802	0.000000	1.000000	1.000000	1.000000	0.073303	0.073303
839.489156	840.000000	840.000155	1643.838944	1.000000	2.801938	7.983005	7.983005	0.640842	0.691776	0.338231	2.720400	0.074183	1.000000	0.390394	0.390394	0.195802	0.000000	1.000000	1.000000	1.000000	0.074183	0.074183
829.489158	830.000000	830.000157	1624.269441	1.000000	2.768582	8.078820	8.078820	0.648563	0.691776	0.338348	2.720500	0.075084	1.000000	0.390376	0.390376	0.195802	0.000000	1.000000	1.000000	1.000000	0.075084	0.075084
819.489160	820.000000	820.000159	1604.699937	1.000000	2.735226	8.176959	8.176959	0.656472	0.691776	0.338466	2.720600	0.076006	1.000000	0.390358	0.390358	0.195802	0.000000	1.000000	1.000000	1.000000	0.076006	0.076006
809.489162	810.000000	810.000161	1585.130433	1.000000	2.701869	8.277506	8.277506	0.664576	0.691776	0.338585	2.720700	0.076951	1.000000	0.390339	0.390339	0.195802	0.000000	1.000000	1.000000	1.000000	0.076951	0.076951
799.489164	800.000000	800.000163	1565.560929	1.000000	2.668513	8.380550	8.380550	0.672883	0.691776	0.338705	2.720800	0.077920	1.000000	0.390319	0.390319	0.195802	0.000000	1.000000	1.000000	1.000000	0.077920	0.077920
789.489166	790.000000	790.000165	1545.991426	1.000000	2.635156	8.486196	8.486196	0.681401	0.691776	0.338925	2.721000	0.078927	1.000000	0.390299	0.390299	0.195802	0.000000	1.000000	1.000000	1.000000	0.078927	0.078927
779.489168	780.000000	780.000167	1526.421922	1.000000	2.601800	8.594524	8.594524	0.690136	0.691776	0.339046	2.721100	0.079945	1.000000	0.390278	0.390278	0.195803	0.000000	1.000000	1.000000	1.000000	0.079945	0.079945
769.489170	770.000000	770.000170	1506.852419	1.000000	2.568444	8.705646	8.705646	0.699099	0.691777	0.339168	2.721200	0.080990	1.000000	0.390255	0.390255	0.195803	0.000000	1.000000	1.000000	1.000000	0.080990	0.080990
759.489173	760.000000	760.000172	1487.282916	1.000000	2.535087	8.819682	8.819682	0.708297	0.691777	0.339391	2.721400	0.082076	1.000000	0.390233	0.390233	0.195803	0.000000	1.000000	1.000000	1.000000	0.082076	0.082076
749.489175	750.000000	750.000174	1467.713412	1.000000	2.501731	8.936728	8.936728	0.717741	0.691777	0.339514	2.721500	0.083176	1.000000	0.390209	0.390209	0.195803	0.000000	1.000000	1.000000	1.000000	0.083176	0.083176
739.489177	740.000000	740.000176	1448.143909	1.000000	2.468374	9.056924	9.056924	0.727440	0.691777	0.339739	2.721700	0.084320	1.000000	0.390184	0.390184	0.195803	0.000000	1.000000	1.000000	1.000000	0.084320	0.084320
729.489180	730.000000	730.000179	1428.574406	1.000000	2.435018	9.180378	9.180378	0.737404	0.691777	0.339865	2.721800	0.085480	1.000000	0.390158	0.390158	0.195803	0.000000	1.000000	1.000000	1.000000	0.085480	0.085480
719.489182	720.000000	720.000181	1409.004904	1.000000	2.401661	9.307246	9.307246	0.747646	0.691778	0.340091	2.722000	0.086687	1.000000	0.390131	0.390131	0.195803	0.000000	1.000000	1.000000	1.000000	0.086687	0.086687
709.489185	710.000000	710.000184	1389.435401	1.000000	2.368305	9.437658	9.437658	0.758175	0.691778	0.340319	2.722200	0.087928	1.000000	0.390103	0.390103	0.195803	0.000000	1.000000	1.000000	1.000000	0.087928	0.087928
699.489187	700.000000	700.000187	1369.865899	1.000000	2.334949	9.571767	9.571767	0.769006	0.691778	0.340548	2.722400	0.089204	1.000000	0.390074	0.390074	0.195803	0.000000	1.000000	1.000000	1.000000	0.089204	0.089204
689.489190	690.000000	690.000189	1350.296396	1.000000	2.301592	9.709720	9.709720	0.780151	0.691778	0.340678	2.722500	0.090500	1.000000	0.390043	0.390043	0.195803	0.000000	1.000000	1.000000	1.000000	0.090500	0.090500
679.489193	680.000000	680.000192	1330.726894	1.000000	2.268236	9.851706	9.851706	0.791623	0.691778	0.340910	2.722700	0.091850	1.000000	0.390012	0.390012	0.195803	0.000000	1.000000	1.000000	1.000000	0.091850	0.091850
669.489196	670.000000	670.000195	1311.157392	1.000000	2.234879	9.997903	9.997903	0.803438	0.691779	0.341243	2.723000	0.093256	1.000000	0.389979	0.389979	0.195803	0.000000	1.000000	1.000000	1.000000	0.093256	0.093256
659.489199	660.000000	660.000198	1291.587890	1.000000	2.201523	10.148479	10.148479	0.815611	0.691779	0.341477	2.723200	0.094688	1.000000	0.389944	0.389944	0.195804	0.000000	1.000000	1.000000	1.000000	0.094688	0.094688
649.489202	650.000000	650.000201	1272.018389	1.000000	2.168167	10.303645	10.303645	0.828158	0.691779	0.341714	2.723400	0.096162	1.000000	0.389907	0.389907	0.195804	0.000000	1.000000	1.000000	1.000000	0.096162	0.096162
639.489205	640.000000	640.000204	1252.448887	1.000000	2.134810	10.463613	10.463613	0.841097	0.691779	0.341952	2.723600	0.097681	1.000000	0.389869	0.389869	0.195804	0.000000	1.000000	1.000000	1.000000	0.097681	0.097681
629.489208	630.000000	630.000207	1232.879386	1.000000	2.101454	10.628619	10.628619	0.854447	0.691780	0.342291	2.723900	0.099267	1.000000	0.389829	0.389829	0.195804	0.000000	1.000000	1.000000	1.000000	0.099267	0.099267
619.489212	620.000000	620.000211	1213.309885	1.000000	2.068097	10.798882	10.798882	0.868228	0.691780	0.342533	2.724100	0.100883	1.000000	0.389787	0.389787	0.195804	0.000000	1.000000	1.000000	1.000000	0.100883	0.100883
609.489215	610.000000	610.000214	1193.740384	1.000000	2.034741	10.974679	10.974679	0.882461	0.691780	0.342876	2.724400	0.102571	1.000000	0.389743	0.389743	0.195804	0.000000	1.000000	1.000000	1.000000	0.102571	0.102571
599.489219	600.000000	600.000218	1174.170883	1.000000	2.001385	11.156271	11.156271	0.897168	0.691781	0.343222	2.724700	0.104313	1.000000	0.389697	0.389697	0.195804	0.000000	1.000000	1.000000	1.000000	0.104313	0.104313
589.489222	590.000000	590.000221	1154.601383	1.000000	1.968028	11.343949	11.343949	0.912373	0.691781	0.343570	2.725000	0.106114	1.000000	0.389649	0.389649	0.195804	0.000000	1.000000	1.000000	1.000000	0.106114	0.106114
579.489226	580.000000	580.000225	1135.031883	1.000000	1.934672	11.538023	11.538023	0.928103	0.691782	0.343921	2.725300	0.107975	1.000000	0.389598	0.389598	0.195805	0.000000	1.000000	1.000000	1.000000	0.107975	0.107975
569.489230	570.000000	570.000229	1115.462383	1.000000	1.901315	11.738835	11.738835	0.944384	0.691782	0.344374	2.725700	0.109920	1.000000	0.389544	0.389544	0.195805	0.000000	1.000000	1.000000	1.000000	0.109920	0.109920
559.489234	560.000000	560.000233	1095.892883	1.000000	1.867959	11.946716	11.946716	0.961247	0.691782	0.344730	2.726000	0.111912	1.000000	0.389488	0.389488	0.195805	0.000000	1.000000	1.000000	1.000000	0.111912	0.111912
549.489238	550.000000	550.000237	1076.323384	1.000000	1.834603	12.162070	12.162070	0.978723	0.691783	0.345189	2.726400	0.113995	1.000000	0.389428	0.389428	0.195805	0.000000	1.000000	1.000000	1.000000	0.113995	0.113995
539.489243	540.000000	540.000242	1056.753885	1.000000	1.801246	12.385292	12.385292	0.996847	0.691783	0.345652	2.726800	0.116154	1.000000	0.389365	0.389365	0.195805	0.000000	1.000000	1.000000	1.000000	0.116154	0.116154
529.489247	530.000000	530.000246	1037.184386	1.000000	1.767890	12.616819	12.616819	1.015654	0.691784	0.346118	2.727200	0.118392	1.000000	0.389299	0.389299	0.195805	0.000000	1.000000	1.000000	1.000000	0.118392	0.118392
519.489252	520.000000	520.000251	1017.614888	1.000000	1.734533	12.857121	12.857121	1.035184	0.691784	0.346588	2.727600	0.120714	1.000000	0.389228	0.389228	0.195806	0.000000	1.000000	1.000000	1.000000	0.120714	0.120714
509.489257	510.000000	510.000256	998.045390	0.999999	1.701177	13.106717	13.106717	1.055481	0.691785	0.347161	2.728100	0.123146	1.000000	0.389154	0.389154	0.195806	0.000000	1.000000	1.000000	1.000000	0.123146	0.123146
499.489262	500.000000	500.000261	978.475892	0.999999	1.667820	13.366139	13.366139	1.076589	0.691785	0.347740	2.728600	0.125673	1.000000	0.389075	0.389075	0.195806	0.000000	1.000000	1.000000	1.000000	0.125673	0.125673
494.489265	495.000000	495.000264	968.691143	0.999999	1.651142	13.499724	13.499724	1.087462	0.691786	0.348081	2.728900	0.126985	1.000000	0.389034	0.389034	0.195806	0.000000	1.000000	1.000000	1.000000	0.126985	0.126985
489.489267	490.000000	490.000266	958.906395	0.999999	1.634464	13.635977	13.635977	1.098558	0.691786	0.348323	2.729100	0.128300	1.000000	0.388991	0.388991	0.195806	0.000000	1.000000	1.000000	1.000000	0.128300	0.128300
484.489270	485.000000	485.000269	949.121647	0.999999	1.617786	13.775005	13.775005	1.109883	0.691786	0.348666	2.729400	0.129664	1.000000	0.388947	0.388947	0.195806	0.000000	1.000000	1.000000	1.000000	0.129664	0.129664
479.489273	480.000000	480.000272	939.336898	0.999999	1.601108	13.916880	13.916880	1.121443	0.691787	0.349011	2.729700	0.131056	1.000000	0.388902	0.388902	0.195807	0.000000	1.000000	1.000000	1.000000	0.131056	0.131056
474.489276	475.000000	475.000275	929.552150	0.999999	1.584429	14.061688	14.061688	1.133247	0.691787	0.349357	2.730000	0.132476	1.000000	0.388855	0.388855	0.195807	0.000000	1.000000	1.000000	1.000000	0.132476	0.132476
469.489279	470.000000	470.000278	919.767402	0.999999	1.567751	14.209523	14.209523	1.145301	0.691787	0.349705	2.730300	0.133925	1.000000	0.388807	0.388807	0.195807	0.000000	1.000000	1.000000	1.000000	0.133925	0.133925
464.489282	465.000000	465.000281	909.982654	0.999999	1.551073	14.360478	14.360478	1.157615	0.691788	0.350055	2.730600	0.135405	1.000000	0.388758	0.388758	0.195807	0.000000	1.000000	1.000000	1.000000	0.135405	0.135405
459.489285	460.000000	460.000284	900.197906	0.999999	1.534395	14.514667	14.514667	1.170197	0.691788	0.350505	2.731000	0.136940	1.000000	0.388707	0.388707	0.195807	0.000000	1.000000	1.000000	1.000000	0.136940	0.136940
454.489288	455.000000	455.000287	890.413158	0.999999	1.517717	14.672167	14.672167	1.183055	0.691789	0.350858	2.731300	0.138483	1.000000	0.388654	0.388654	0.195807	0.000000	1.000000	1.000000	1.000000	0.138483	0.138483
449.489291	450.000000	450.000290	880.628411	0.999999	1.501038	14.833097	14.833097	1.196199	0.691789	0.351212	2.731600	0.140058	1.000000	0.388599	0.388599	0.195808	0.000000	1.000000	1.000000	1.000000	0.140058	0.140058
444.489294	445.000000	445.000293	870.843663	0.999999	1.484360	14.997586	14.997586	1.209638	0.691789	0.351668	2.732000	0.141694	1.000000	0.388542	0.388542	0.195808	0.000000	1.000000	1.000000	1.000000	0.141694	0.141694
